guest_id,doc_text
276558554,"Double room, breakfast is included. Room in hotel in Amsterdam, Netherlands From this charming accommodation located in the `Rosse neighborhood' you can reach popular shops, restaurants and bars in no time. Just an 8-minute walk from Central Station. Paid parking is 10 minutes away.<br />We are happy to help our guests with their plans and provide them with all the information for a pleasant stay in our beautiful city.<br /><br />Breakfast included.<br /><br /><b>Registration Details</b><br />Exempt  Checking in and out: Check-in after 2:00 PM, Checkout before 11:00 AM | During your stay: 2 guests maximum | Before you leave: Throw trash away, Turn things off, Return keys, Additional requests"
280167642,"Modern Apto a few steps from the sea JRR309 Entire rental unit in Florianópolis, Brazil Come relax in this new and cozy apartment, with all the comfort possible and located just steps away from the sea in Jurerê.<br /><br />It features a living room with custom furniture, industrial-style kitchen, charcoal barbecue, air-conditioned bedrooms, and a pool available in the building. Perfect for families or groups of friends to enjoy the region together.<br /><br />Book now and experience unforgettable moments!<br /><br /><b>The space</b><br />For the comfort of our guests, the apartment offers:<br /><br />- Modern apartment with custom furniture and integrated spaces;<br /><br />- 1 suite with a double bed, wardrobe, and air conditioning;<br /><br />- 1 bedroom with a double bed, wardrobe, and air conditioning;<br /><br />- 1 bedroom with a double bed, wardrobe, and air conditioning;<br /><br />- Living room with sofa, armchairs, poufs, Smart TV, air conditioning (integrated with the kitchen);<br /><br />- Industrial-style kitchen with refrigerator, gas cooktop, electric oven, microwave, coffee maker, sandwich maker, electric kettle, wine glasses, pots, dishes, and utensils;<br /><br />- Dining area with table and chairs;<br /><br />- Balcony with private barbecue and hammock;<br /><br />- Laundry area with washer and dryer;<br /><br />- 1 shared bathroom with hot water and hairdryer;<br /><br />- 1 guest toilet;<br /><br />- Wi-Fi;<br /><br />- Hotel-quality bed and bath linens (extra bed linens and towels are charged by Seazone);<br /><br />- 1 covered parking space (fits a truck);<br /><br />* Note:<br /><br />- The apartment is located in a condominium with a pool. The other common areas are for the exclusive use of the condo residents.<br /><br />* Notes:<br /><br />- There are ongoing works around the property and/or the building, which may cause noise.<br /><br />* One bath towel per guest and one face towel per bathroom are provided, along with bed linens for the indicated number of guests. Extra linen changes can be requested for an additional charge of half the cleaning fee.<br /><br />* The cleaning included in the price is done only at checkout. If the guest desires extra cleaning during the stay, a new cleaning fee will apply.<br /><br />Come, relax, have fun, and don’t worry about anything else :)<br /><br /><b>Guest access</b><br />Contact Seazone to find out which spaces are restricted to owners and which are available to guests :)<br /><br /><b>Other things to note</b><br />IMPORTANT:<br /><br />- Check-in: from 3:00 PM to 8:00 PM;<br /><br />- Check-out: by 11:00 AM;<br /><br />- For self check-in, if any problem occurs that requires the host to travel to the property, there will be a convenience fee ranging from R$ 50.00 to R$ 100.00, depending on the time.<br /><br />- Additional bed/bath linen and cleaning are requested and paid separately, directly with Seazone;<br /><br />- The entry of guests and/or visitors who exceed the property's capacity or who are not listed in the reservation is prohibited;<br /><br />- Smoking is not allowed;<br /><br />- Pets are not allowed;<br /><br />- Parties and loud music are strictly prohibited, with fines applied;<br /><br />- Quiet hours: from 10:00 PM to 7:00 AM;<br /><br />- Any disrespect for condominium/neighborhood rules is the guest's responsibility, in addition to fines. Florianópolis, Santa Catarina, Brazil: The neighborhood of Jurerê is known worldwide for its beautiful beach, houses and apartments of high standard and for reconciling a neighborhood famous for parties and tranquility to rest.<br /><br />The apartment is located in the Jurerê Tradicional region a few blocks from the beach.<br /><br />Within a radius of 5 km you can find:<br />- Drugstore<br />- Supermarket<br />- Lottery<br />- Laundry<br />- Fuel station<br />- Bank branch<br />- The bakery<br />- Several bars and restaurants of different styles of wonderful foods.<br /><br />Jurerê has Ifood for food delivery. | Getting around: Getting around the neighborhood can be done on foot. Advised to know better what the neighborhood provides and be extremely safe, with monitoring camera systems on almost every street. If you need to go to more distant places, the Uber in Florianópolis works very well and can take you to any beach on the island.<br /><br />The apartment is located at the following distances from the main sights of Floripa:<br />- Amoraeville Forest: 2km<br />- Fortress of São José da Ponta Grossa: 3.6km<br />- Canajurê beach: 1.9km<br />- Canavieiras Beach: 4.1km<br />- Daniela Beach: 5.8km<br />- Ponta das Canas Beach:8,6km<br />- Centre: 24km<br />- Lagoa da Conceição: 24,4km<br />- Bus Station: 29,3km<br />- Airport: 35,8km<br /><br />The Imperatriz Supermarket is only 2.4 km away and the Open Shopping is 750 meters away, the first being a great supermarket option and the second, one of the most well-known shopping malls in Floripa. Checking in and out: Check-in: 3:00 PM - 8:00 PM, Checkout before 11:00 AM | During your stay: 6 guests maximum, No pets, Quiet hours, No parties or events, No commercial photography, No smoking"
283153439,"whiteloft in Quartier S67 Entire loft in Neuwied, Germany The whiteloft is one of our top locations that we have been offering on Airb&b since Oct 22.<br />The loft is about 130 square meters, ceiling height 5.5 meters <br />50% of the area is designed for wellness & living only.<br />Bathtub, daybed, 2-person spiral shower and <br />Real wood fireplace leave nothing to be desired.<br />In summer, a 5 x 4 meter gate can be opened which makes the lower loft area a convertible.<br />The large kitchenette and the block are suitable for events <br />A wine refrigerator, 4 gas burners and a ceramic stovetop are included<br /><br /><b>The space</b><br />Large fabric sofa on the middle level.<br />Smart TV, coffee table, large built-in wardrobes. JBL Bluetooth speaker <br /><br />Round dining table with 4 comfortable vintage cantilever chairs.<br />Small white 2-seater couch in front of the fireplace <br /><br />A smart TV with Bose soundbar on the first floor <br /><br />An air conditioner cools the entire loft to 22 degrees on hot days<br /><br /><b>Guest access</b><br />The guest has the entire loft area to themselves<br /><br /><b>Other things to note</b><br />Quartier S67 is a loft and commercial building! <br />Located in a quiet industrial park.<br />There are other lofts in the neighborhood that are rented long-term.<br />Anyone who books a loft needs to know where the name loft comes from! <br />Living on factory territory<br />The location in a commercial area is not a reason for a bad review of the location.<br />We're not on the southern slope or at Swan Lake!<br />If you prefer to live in the city center, this is not the place for you! Getting around: We have a bus stop a few meters away and there is even a train station in the center of town.<br />Arriving by car is still the comfortable option! Checking in and out: Check-in after 3:00 PM, Checkout before 11:00 AM, Self check-in with lockbox | During your stay: 4 guests maximum, No pets, No parties or events, No commercial photography, No smoking Villa of the Cres Entire villa in Heron, Belgium Come and relax and unwind at this gorgeous villa full of character in the heart of the Burdinale-Mehaigne Valley.<br />You will be seduced by its garden and exteriors and pool. <br />Great for a stay with family or a vacation with friends.<br />Freezer now available. Heron, Région Wallonne, Belgium: Alongside a protected open field on the gorgeous Natural Park of the Mehaigne and Burdinale, the neighborhood is rural, quiet and resourcing. | Getting around: Enough parking on premise, car necessary Checking in and out: Check-in: 4:00 PM - 11:00 PM, Checkout before 11:00 AM, Self check-in with lockbox | During your stay: 8 guests maximum, Pets allowed, Quiet hours, No parties or events, No commercial photography, No smoking The Mosel river from above - Panorama Suite Entire rental unit in Starkenburg, Germany We have generously broken down the walls in the old winegrowers' business and you can now enjoy the panoramic Moselle view. A wonderful symbiosis of today's living standards and the charm of a mountain inn. The living-dining area is open plan, there is a bedroom with a double bed and a separate area with a sofa bed. Whether storm or sun, here you live in the middle of the Moselle landscape.<br /><br />Tuesday to Sunday breakfast possible in our café/bistro. Sauna, Ebike hire<br /><br /><b>The space</b><br />watching boats on the Mosel, approaching thunderstorms or romantic sunsets ... all this you can easily watch from the bedsite. One floor below we have a large sun terrace only for house guests with loungers and sitting areas. Make yourself comfortable.<br />You have to go down one stair to the apartment (see picture).<br /><br /><b>Other things to note</b><br />In the morning you can come to our cozy café for breakfast from 9:00 a.m. to 10:00 a.m. and how about a hiking or cycling tour afterwards? The Moselsteig Trail runs right by the house and e-bikes can be borrowed from us.<br /><br />Our sauna with 85 degrees is generously designed for 4 people. There is a changing area, a relaxation room, a large terrace with a view of the Moselle and tables / benches and a self-service refrigerator with drinks and snacks. <br /><br />If you want to come to us with little children, it is important to know that they must always be supervised. We are right on the slope and in some places in the garden it is relatively steep down the paths. Starkenburg, Rhineland-Palatinate, Germany: Starkenburg is a small wine village above the Mosel river with a magnificent view and many hours of sunshine. Nature and village life is big here. Here the tractor still drives through the village and in the evening you usually hear only the chirping of the crickets.<br />If you want to go out for dinner you will find a good range of restaurants in Enkirch and Traben-Trarbach. | Getting around: Parking directly at the house. No public service. Checking in and out: Check-in: 4:00 PM - 9:00 PM, Checkout before 11:00 AM | During your stay: 3 guests maximum, No pets, Quiet hours, No parties or events, No smoking Formidable Ocean View - Entire rental unit in Fanø Kommune, Denmark Relax in this unique and quiet space.<br />2 rooms in the apartment complex by Fanø bath . Balcony with lovely views of the North Sea.<br /><br /><b>The space</b><br />There are Clever charging stations at the gable 2 and lightning charger at Spar grocery store 2 km away.<br /><br /><b>Other things to note</b><br />You must bring your own bed linen , towels and dishcloths.  Checking in and out: Check-in after 3:00 PM, Checkout before 11:00 AM, Self check-in with lockbox | During your stay: 2 guests maximum, No pets, No parties or events, No smoking | Before you leave: Throw trash away, Lock up"
298839275,"Apartment Lukyanivka 47/1 Entire rental unit in Kyiv, Ukraine The apartment is located in the central area of Kiev, near the metro station ""Lukyanivska"".<br />The spacious bright living room with TV, comfortable sofa and dining area will be a comfortable place for all guests to relax. The living room is adjacent to the kitchen, which has everything you need for storage and cooking (stove, appliances, dishes, tea, coffee, sugar). The bathroom is equipped with modern plumbing and a spacious shower cabin. There is a mini perfumery for your use: shampoo, shower gel, slippers and towels.<br /><br /><b>Other things to note</b><br />A standard set of linen includes everything you need to accommodate 2 people. If you need an additional set - its cost is 300 UAH  Checking in and out: Check-in after 2:00 PM, Checkout before 12:00 PM, Self check-in with smart lock | During your stay: 2 guests maximum, Pets allowed, Quiet hours, No parties or events, No commercial photography, No smoking | Before you leave: Turn things off, Lock up Apartment Lukyanivka 47/1 Entire rental unit in Kyiv, Ukraine The apartment is located in the central area of Kiev, near the metro station ""Lukyanivska"".<br />The spacious bright living room with TV, comfortable sofa and dining area will be a comfortable place for all guests to relax. The living room is adjacent to the kitchen, which has everything you need for storage and cooking (stove, appliances, dishes, tea, coffee, sugar). The bathroom is equipped with modern plumbing and a spacious shower cabin. There is a mini perfumery for your use: shampoo, shower gel, slippers and towels.<br /><br /><b>Other things to note</b><br />A standard set of linen includes everything you need to accommodate 2 people. If you need an additional set - its cost is 300 UAH  Checking in and out: Check-in after 2:00 PM, Checkout before 12:00 PM, Self check-in with smart lock | During your stay: 2 guests maximum, Pets allowed, Quiet hours, No parties or events, No commercial photography, No smoking | Before you leave: Turn things off, Lock up Center of Kiev, three rooms,three beds, three bathrooms. Entire rental unit in Kyiv, Ukraine apartment of 100sq.m in a quiet courtyard on the European Square. The level of renovation is medium. Inexpensive accommodation for a small group.<br /><br /><b>The space</b><br />good tourist location. Quiet courtyard. The apartment has two bedrooms with en-suite bathrooms, a large living room with kitchen area and guest WC.<br /><br /><b>Guest access</b><br />first bedroom with bathroom, second bedroom with bathroom, living room with kitchen and small bathroom. Kyiv, Ukraine: very good touristic place | Getting around: attractions nearby, you can walk. Checking in and out: Check-in after 3:00 PM, Checkout before 12:00 PM | During your stay: 4 guests maximum, Pets allowed, No parties or events, No smoking"
318986858,"*Cosy guestroom with *free bicycles*free parking. Private room in guesthouse in Amsterdam, Netherlands Very nice cosy and private room for 1/2/3 persons and 4 if really needed.+/_ 22 square meter. Free parking and free bike's, with terms of use. Distance to centre by bike 15 minutes public transport 20 minutes walk. Comfortable 2p bed and also a 1p bed. Enjoy the fire of the pelletstove in winter! Enjoy the garden in summer. We don't want people who use drugs. Normal smoking is only allowed in the garden. Please send us a message if you need more information. We are pleased to answer!<br /><br /><b>The space</b><br />It is a very nice and cosy room with a pelletstove, which is private for yourself. Free bike for use.<br />If you want to check in before 3 pm let me know then we see if it is possible. After 10 pm also please ask, if it is possible.<br /><br /><b>Guest access</b><br />The room itself and their own (small) bathroom and part of the garden with some chairs and a table. They may use the hammock also.<br />We live in the houseboat nearby and have our own terrace which is not for the guests.<br /><br /><b>Other things to note</b><br />Be aware that when you are with more then 2p it is just 1 room and not very big.<br />We have two cats which are not allowed in the guestroom but walk in entrance hall of our houseboat and garden. So please close the door.<br />Small (not dangerous) spiders and moscitos are always removed when the house is cleaned but can be there during your stay, especially in summer time. We cannot give your money back just because you complain about this! Once you book, you agree.<br />Same for the condition, it is a garden house, not a hotel. So the floor is not totally horizontal, everything is naturally shaped. What a charm is for some people, other people complain about, we noticed. If you don't use the bikes the walk(1,8km) to the nearest public transport might be a problem for you, so better book something in the center in that case. Don't come and give us a low review after your stay because that gives ús a lot of problems.<br />We are very welcoming to all of our guests and do our utmost to give you a comfortable stay and it is quite dissappointing last months that some people behave like this.<br /><br />And some other requests during your stay:<br />Please lock the gate always carefully when going out or in.<br />When you leave please turn off the lights and stove.<br />Thank you.<br /><br /><b>Registration Details</b><br />0363 F51D 3035 F305 B58F Amsterdam, North Holland, Netherlands: Very quiet and safe neighbourhood though it is a bit a dark area walking in the night. | Getting around: You can use a free but a bit old city bike from us. Otherwise it is 20 minutes walk to the nearest metro.<br />Parking is free at our house but expensive in the centre. Checking in and out: Check-in: 3:00 PM - 9:00 PM, Checkout before 11:00 AM | During your stay: 3 guests maximum, No pets, No parties or events, No smoking | Before you leave: Gather used towels, Throw trash away, Return keys, Lock up, Additional requests"
324150471,"Charming cozy room Notre Dame Room in Paris, France We can host you in our charming apartment typical of old Paris with its authentic exposed stones and beams.<br />Ideally located, in the heart of Paris, in the artistic, literary and jazzy district of Saint-Michel, right next to Notre-Dame, near the Saint-Germain-des-Prés district, the Seine, the Île de la Cité, the Louvre Museum, the Jardin du Luxembourg (Senate) <br />Easy walk to the Eiffel Tower, Invalides, Champs Elysées... Arc de Triomphe<br /><br /><b>The space</b><br />Elevator access <br />Charming apartment with balcony on the living room side: magnificent view of the tree-lined square Saint André des Arts but also of the city and several of its monuments <br />Eiffel Tower, Dôme des Invalides, Tour Montparnasse, Dôme du Panthéon<br />The entrance to the apartment opens directly onto the personal corridor of your bedroom and bathroom (courtyard side) in an independent part of the apartment<br /><br /><b>Guest access</b><br />Bedroom and personal shower room<br />in a nearly independent part <br />Living room with open kitchen and living room (continuous balcony), shared separate toilet<br /><br /><b>During your stay</b><br />Great availability on our part to answer questions that concern you <br />but you'll hardly see us if you want to be quiet<br />Your space is very separate from ours with total sound insulation<br /><br /><b>Other things to note</b><br />Very close underground parking (100 m from our apartment) very secure Neighborhood highlights: HEART of Paris with all its dynamism, its history but also the peace, the magic, the charm of walks on the quays of the Seine watching the boats sail and listening to multiple music<br /><br />Very close to many sites <br />Notre-Dame Cathedral, Sainte-Chapelle, Conciergerie,<br /> Louvre Museum, Tuileries Garden<br /> Champs-Élysées, Arc de Triomphe<br />Musée d'Orsay...<br />Luxembourg Garden | Getting around: Apartment located<br /> - really close (20 m) to Saint Michel metro station (line 4)<br /> - easy access for travelers coming from a Paris train station: Gare de Lyon, Gare du Nord, Gare d'Austerlitz...<br /> - located really close, 100 m from the RER B Saint Michel Notre Dame station for travelers arriving from Orly Airport or Charles de Gaule Airport Checking in and out: Flexible check-in, Self check-in with building staff | During your stay: 2 guests maximum, No pets, No parties or events, No smoking"
327660245,"Studio with terrace near the Vieux-Port Entire rental unit in Marseille, France Soak up Marseille charm with this completely renovated cozy little nest. Its south-facing terrace stays sunny throughout the day, while proximity to restaurants and shops promises an authentic stay. The apartment is on the fifth floor without elevator.<br /><br />The entire home is at your disposal. Whatever the reasons that bring you to Marseille, professional or holiday, you will quickly feel at ease and at home.<br /><br /><b>The space</b><br />The apartment is located on the 5th floor without elevator. The entire home is at your disposal. Whatever the reasons that bring you to Marseille, professional or holiday, you will quickly feel at ease and at home.<br /><br /><b>Guest access</b><br />You will have access to the entire house.<br /><br /><b>Other things to note</b><br />Bed linen and towels are provided. <br />You can arrive at any time thanks to a self-contained check-in system, with codes. In case of late arrival I will give you these codes a few days before your arrival. During the day, whenever it is possible for me, I will welcome you myself.<br /><br /><b>Registration Details</b><br />13207001029DP Neighborhood highlights: Walk through one of Marseille's oldest districts. In addition to the proximity of the Old Port and the Basilica, it concentrates major French and international brands but also local craftsmen specialized in decoration. | Getting around: From the airport, there is a shuttle bus to Saint Charles train station (9€/pers).<br />From the station, take the metro line 1, direction La Fourragere, to the station ""ESTRANGIN PREFECTURE"" then you are 5 minutes walk, going up the Cours Pierre Puget to the Boulevard de La Corderie.<br /><br />BUS <br />*bus 54 place de la corderie,stop place de la corderie, 1 minute walk, to reach the Catalan beach <br />*bus 60 rue Jules Moulet, stop Jules Moulet social security, 1 minute walk, to get to Notre-dame de la Garde and Mucem <br />*bus 57 boulevard Notre-dame, stop Delanglade, to get to the old port and Cannebière<br /><br />BIKE BIKE <br />station free service place de la corderie<br /><br />AIRPLANE <br />* Marseille Provence Airport: take the bus to Saint Charles station, travel time 25min, bus every 15min or 20min.<br /><br />TAXI <br />Taxis are waiting for you at the train station and on the Cours Pierre Puget.<br /><br />PARKING: the public car park ""La Corderie"" is located 35 boulevard de la Corderie 13007 Marseille. Rates per day, week or month (to benefit, see the caretaker before returning your vehicle). Checking in and out: Check-in: 5:00 PM - 2:00 AM, Checkout before 12:00 PM, Self check-in with lockbox | During your stay: 2 guests maximum, No pets, No parties or events, No smoking | Before you leave: Throw trash away, Turn things off, Return keys, Lock up, Additional requests kramerskamer Private room in tiny home in Amsterdam, Netherlands It is a small studio, like a big camper. The studio is near the river Amstel and in an quiet neighboorhood in the old jewish part of Amsterdam. Public transport around the corner, lots of restaurants, musea, open markets and nice pubs nearby.<br /><br /><b>The space</b><br />it's a small very well equipped studio with a modern look.<br /><br /><b>Registration Details</b><br />0363 1E52 A272 5167 4EDA Amsterdam, Noord-Holland, Netherlands: It's in the middle of Amsterdam without the noise, busy traffic and the tourists. Experience Amsterdam like we do! | Getting around: Public transport is around the corner, buses, subway within 5 minutes walk. You can reach the centre within 15 minutes walk. Checking in and out: Check-in after 2:00 PM, Checkout before 11:00 AM, Self check-in with keypad | During your stay: 2 guests maximum, Pets allowed, No parties or events, No smoking | Before you leave: Additional requests"
335399377,"Modern Studio great location! Entire rental unit in Buenos Aires, Argentina New and modern apartment in the heart of Recoleta, an area for tourism, gastronomy, shopping and more.<br />Recoleta is an elegant and emblematic neighborhood in the city of Buenos Aires. From there you can easily reach any point in the city, either on foot or by subway or bus.<br /><br /><b>The space</b><br />The apartment is fully equipped and has a private balcony where you can enjoy moments outdoors. Despite being in the middle of the city, it is very quiet and bright.  Checking in and out: Check-in after 3:00 PM, Self check-in with keypad | During your stay: 2 guests maximum"
337617305,"Spacious private room for 3 Room in Monterrey, Mexico In a very good location on the west of Monterrey with quick access to main avenues and public transport. All the new furniture and the house well cleaned and comfortable. The room has TV, minisplit, iron and ironing board. The kitchen may be used. There's plenty of parking space around the house. The bathroom is shared<br /><br /><b>The space</b><br />Large house, large spaces on the ground floor. All the furniture in the room and new whites, with weather. The kitchen may be used. We have a very friendly and very clean dog that is in the yard most of the time. The bathroom could be shared from 7:30 am to 3 pm  During your stay: 3 guests maximum aparment in Poblado- Go living Entire vacation home in Medellín, Colombia New fully furnished apartment of 51 meters + 15 meters of terrace.<br />Enjoy this apartment in a quiet and central location, located in El Poblado, one of Medellin's most exclusive sectors, just a 5-minute walk from the Aguacata metro station and a 10-minute walk to one of the city's largest shopping malls. <br />The Go living building has free access to a coworking area and gym, as well as 24/7 security service and free parking.<br /><br /><b>The space</b><br />The apartment has 1 bedroom with a full bathroom, air conditioning, and a blackout curtain, 1 queen-size bed. The living room has a queen-size sofa bed. The kitchen is fully equipped. Inside the apartment there is a laundry area with a washer and dryer. Guests who wish can use the washing tower at no extra cost. The apartment has two Smart TVs with free connection to Netflix and free WiFi. The terrace area is very nice with its outdoor furniture<br /><br /><b>Guest access</b><br />A 5-minute walk from the Aguacatala station of the city's metro station. A 10-minute walk away you will find two of the city's large shopping centers: Oviedo and Santafe. <br />2.5 km away is Poblado Park where the city's Zona Rosa begins.<br /><br /><b>Other things to note</b><br />The building has 24/7 reception and surveillance<br />Free parking.<br />Free gym and co-working area.<br />A coffee shop where you can enjoy an excellent coffee and bakery.<br /><br /><b>Registration Details</b><br />113381  Checking in and out: Check-in after 4:00 PM, Checkout before 11:00 AM, Self check-in with keypad | During your stay: 4 guests maximum, Pets allowed, No parties or events, No commercial photography, No smoking | Before you leave: Throw trash away, Additional requests"
351728542,"Large apartment in a villa with a park and swimming pool Entire condo in Montorio al Vomano, Italy At the gates of the National Park of Gran Sasso and Monti della Laga, a large apartment in a prestigious villa surrounded by greenery and silence, with use of the park and pool. The location is great for hiking and walking on the Gran Sasso and Monti della Laga and for reaching the towns of the Adriatic coast, such as Giulianova, Roseto degli Abruzzi, Alba Adriatica and Tortoreto (about half an hour away by car). You can book a course for the collection and tasting of wild plants.<br /><br /><b>The space</b><br />The rooms are spacious and bright, well furnished and equipped with a large balcony where you can enjoy your coffee and sunbathe.<br /><br /><b>Guest access</b><br />Guests have access to the apartment on the first floor from the main door.Guests can use the park, the pool, the barbecue and the wood-burning oven which are placed next to the pool, in the dining area where there is also a small kitchen, shower and bathroom and a large table. The necessary wood costs€ 10.00 the box.<br /><br /><b>Other things to note</b><br />The pool opens on May 15th<br /><br /><b>Registration Details</b><br />IT067028C2CD9JMQEC Montorio al Vomano, Abruzzo, Italy: Immersed in a promenade park , with pristine nature all around,you live in an atmosphere of peace and serenity. | Getting around: There are buses to the nearby towns, Montorio al Vomano, Teramo. Checking in and out: Check-in: 3:00 PM - 8:00 PM, Checkout before 12:00 PM | During your stay: 12 guests maximum, Pets allowed, No parties or events, Commercial photography allowed, Smoking is allowed"
357542672,"She lives in La Roma Room in Mexico City, Mexico Enjoy the simplicity of this quiet and central home in the best of Rome.<br />Close to the Embassy and CAS of the USA, metro station Insurgentes and surrounded by places of all kinds of gastronomy and fun, spectacle places, this being one of the most crowded areas by visitors.<br /><br /><b>Guest access</b><br />Hello, I would like to inform you that the address is Chapultepec 282 departamento 302 B (tower B), I will give you the key of the access gate to the condominium and both the lock of the entrance to the apartment and your room are digital, I will be grateful if you will let me know 20 minutes before you arrive to welcome you, greetings,  Checking in and out: Check-in after 3:00 PM, Checkout before 12:00 PM, Self check-in with keypad | During your stay: 1 guest maximum, No pets, No parties or events, No commercial photography, No smoking | Before you leave: Throw trash away, Turn things off, Return keys Nice room in the flat where I live Room in Paris, France Sunny and cosy room.<br />15 minutes walk from Champs Elysees.<br />7 minutes walk from 2 subway stations: Wagram or Malesherbes.<br /><br /><b>The space</b><br />Hello,<br />I 'll not be able to answer your demands between 25 july and AUg 15. Be patient!!<br /><br /><b>Guest access</b><br />Bathroom: tub and shower.<br />Kitchen: you may use the fridge and the microwave. <br />There is a lauderette in front of my building.<br /><br /><b>During your stay</b><br />I usually am quite discreet.. My guest will have his own key...<br />If we meet I'm allways glad to have a little chat or give an advise if needed..<br /><br /><b>Other things to note</b><br />A few rules:<br />-no food in the room<br />-shoes left in the hall of the flat<br /><br />That's all I think... Neighborhood highlights: Quiet, fairly central, well served by public transit<br /><br />You won't get a response during the period from July 25 to August 15. I will be unreachable. See you soon | Getting around: Subway: Malesherbes , Wagram, Pont Cardinet<br />Bus 31 (Stop: Jouffroy/Tocqueville<br />Bus 94: Stop Pereire/Tocqueville<br />PC3: Stop Porte d 'Asnières During your stay: 1 guest maximum"
